frame,kart,g28,g2A,g2C,g2E,g30,gE00,gE02,g124,g126,f16,f1A,f22,f24,fAE,f10,f12,f18,f1C,f1F,f26,f28,f2A,f60,fA0,fA2,fA4,fA6,fA8,fAA,fAC,fAE,fB0,fB2,fB4,fC2,fC4,fCA,fD6,fDE,fE0,fE2,fE4,fEA,fFA,fFC,fE8,fEE,fB8
308,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
309,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
309,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
310,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
310,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
311,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
311,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
312,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
312,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
313,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
313,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
314,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
314,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
315,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
315,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
316,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
316,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
317,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
317,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
318,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
318,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
319,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
319,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
320,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
320,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
321,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
321,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
322,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
322,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
323,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
323,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
324,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
324,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
325,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
325,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
326,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
326,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
327,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
327,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
328,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
328,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
329,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
329,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
330,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
330,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
331,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
331,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
332,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
332,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
333,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
333,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
334,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
334,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
335,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
335,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
336,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
336,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
337,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
337,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
338,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
338,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
339,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
339,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
340,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
340,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
341,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
341,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
342,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
342,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
343,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
343,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
344,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
344,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
345,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
345,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
346,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
346,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
347,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
347,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
348,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
348,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
349,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
349,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
350,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
350,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
351,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
351,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
352,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
352,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
353,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
353,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
354,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
354,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
355,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
355,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
356,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
356,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
357,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
357,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
358,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
358,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
359,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
359,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
360,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
360,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
361,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
361,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
362,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
362,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
363,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
363,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
364,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
364,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
365,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
365,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
366,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
366,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
367,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
367,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
368,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
368,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
369,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
369,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
370,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
370,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
371,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
371,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
372,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
372,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
373,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
373,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
374,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
374,1100,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,14,920,732,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,880,0,0,0,0,64,0,0,0,0,0,0,0,0,26688
375,1000,0,0,0,0,2,5,5,7,2,0,0,0,0,64,32768,0,952,756,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,912,0,0,0,0,64,0,0,0,0,0,0,0,0,26624
