frame,kart,g28,g2A,g2C,g2E,g30,gE00,gE02,g124,g126,f16,f1A,f22,f24,fAE,f10,f12,f18,f1C,f1F,f26,f28,f2A,f60,fA0,fA2,fA4,fA6,fA8,fAA,fAC,fAE,fB0,fB2,fB4,fC2,fC4,fCA,fD6,fDE,fE0,fE2,fE4,fEA,fFA,fFC,fE8,fEE,fB8
1820,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1821,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,35840,0,898,800,660,65448,32,58253,0,2,58238,58253,0,65521,0,0,64,0,1872,912,256,256,0,912,64,0,32768,0,0,0,0,0,65532,26624
1821,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1822,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,35840,0,898,800,546,65422,32,58487,0,2,58472,58487,0,65521,0,0,64,0,1976,912,256,256,0,912,64,0,32768,0,0,0,0,0,65532,26624
1822,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1823,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,35840,0,898,800,406,65396,32,58734,0,2,58719,58734,0,65521,0,0,64,0,2080,912,256,256,0,912,64,0,32768,0,0,0,0,0,65532,26624
1823,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1824,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,35840,0,898,800,240,65370,32,58994,0,2,58979,58994,0,65521,0,0,64,0,2184,912,256,256,0,912,64,0,32768,0,0,0,0,0,65532,26624
1824,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1825,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,35840,0,898,800,48,65344,32,59267,0,2,59252,59267,0,65521,0,0,64,0,2288,912,256,256,0,912,64,0,32768,0,0,0,0,0,65532,26624
1825,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1826,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,35840,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1826,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1827,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,33792,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1827,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1828,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,33792,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1828,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1829,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,33792,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1829,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1830,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,33792,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1830,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1831,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,33792,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1831,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1832,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,33792,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1832,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1833,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1833,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1834,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1834,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1835,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1835,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1836,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1836,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1837,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1837,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1838,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1838,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1839,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1839,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1840,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1840,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1841,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1841,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1842,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1842,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1843,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1843,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1844,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1844,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1845,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,104,912,256,256,0,912,64,0,0,0,0,0,0,0,65532,26624
1845,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1846,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1846,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1847,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1847,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1848,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1848,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1849,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1849,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1850,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1850,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1851,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1851,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1852,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1852,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1853,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1853,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1854,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1854,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1855,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1855,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1856,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1856,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1857,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1857,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1858,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1858,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1859,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1859,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1860,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1860,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1861,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1861,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1862,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1862,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1863,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1863,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1864,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1864,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1865,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1865,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1866,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1866,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1867,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1867,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1868,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1868,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1869,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1869,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1870,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1870,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1871,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1871,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1872,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1872,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1873,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1873,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1874,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1874,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1875,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1875,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1876,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1876,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1877,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1877,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1878,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1878,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1879,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1879,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1880,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1880,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1881,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1881,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1882,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1882,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1883,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
1883,1100,0,0,4,2,2,0,0,7,2,0,0,0,0,0,0,2,56,176,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,26688
1884,1000,0,0,4,2,2,0,0,7,2,35072,47360,0,0,64,32768,0,898,800,0,0,32,59267,0,0,59252,59267,0,65521,0,0,64,0,0,912,256,0,0,912,64,0,0,0,0,0,0,0,65532,26624
